id,text,dimension,indicator,gold_all
ap_165,"AI slop and SEO are absolutely part of it, but another thing to consider is that the DevRel field was absolutely gutted in the layoffs starting in 2022. It's always been hard to measure the impact of DevRel so when it came time to make cuts, those teams got the axe. They were the ones maintaining docs and code examples and demo repos and interactive demos. They were the ones making sure the SEO'd articles and blog posts actually had quality content with code snippets that ran. The DevRels who were great at all that work but didn't have enough name recognition to essentially be influencers went back to IC engineering roles.

I don't want to put blame on the remaining DevRels, there's a place for influencer-style work. But I doubt most of them have the bandwidth to maintain the spawl of docs and demos. Plus I'm sure some companies eliminated DevRel entirely and now expect Customer Architects or whoever to do it all.

That's my perspective from someone who briefly worked in DevRel and made a lot of friends in the field, though I'll admit that I haven't followed it closely since going back to IC engineering work.",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|structural-drivers|workforce-disruption
ap_166,"This is a fascinating, deeply concerning phenomenon and you’re astute to have noticed it!

🤖 AI-generated text is more popular than ever
📈 The economics of content favor AI slop
💔 😢 Examples don’t have to actually work to rank high in SEO
🌐 🛜 💀 📋 Dead Internet Theory means that bots now copy from other bots",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|structural-drivers
ap_167,"Content that kind of looks like technical docs, but without linking authoritative sources, date when it was last reviewed, software it was verified against etc.

Nowadays with AI slop websites all over the place, plus formerly legitimate newspapers not attributing sources & edits either, this may not seem that special. But w3schools earned their reputation when that was exceptionally rude. Also, straight up wrong all over the place. But that is more of a symptom. And to be fair a lot of the software back then was straight up wrong, too. Tough job documenting the reality of the WWW correctly while IE was around.",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation
ap_168,"We have those guidelines, but teams have been pushing for them to be more flexible. The argument that keeps being spouted is ""If we have tests, and it passes the existing test cases, what does it matter how big a PR is?.""

The edge cases that scare me, always get disregarded as ""oh that can happen, but that is why we have reviews"". Which doesn't help.",Forces and Consequences,mandated-ai-adoption,mandated-ai-adoption|structural-drivers
ap_169,I'm desperately trying to fight off vibe coding at the start-up I work at to avoid this shit. Managers' brains were permanently broken by agile/MVP//first-to-market product strategies. The only thing on their mind is “Just get it done. Make it work. We'll make it scalable later.” And that pushes a culture of manufacturing shit code that doesn't stand up to the pressures of the real world and going make to make stuff scalable is 10x than building it correctly the first time.,Forces and Consequences,mandated-ai-adoption,codebase-degradation|mandated-ai-adoption|structural-drivers
ap_170,"Companies are funny. They want the product to be shipped fast but then there are bugs. Often time things require a big refactor. Then they say, “we should get it right the first time”.

This is exactly why most engineers I work with push to slow things down but it usually falls on deaf ears.

AI is making this worse. Not because AI sucks (sometimes it does) but because management expects the devs to now work at 10x speed. AI improves productivity and speed of delivery but the increase is greatly exaggerated.",Forces and Consequences,mandated-ai-adoption,structural-drivers|mandated-ai-adoption
ap_171,"Within a year ""we won't force you to use AI for everything"" will be a major hiring point for tech ppl in the valley.",Forces and Consequences,mandated-ai-adoption,mandated-ai-adoption|workforce-disruption
ap_172,"I see a lot of arrogance in how your company is run. And I'm not surprised by what is attempted. Cost-cutting, AI, and layoffs (you haven't mentioned it, but I assume it has happened) are typical in this situation. You are not going to find a lot of actionable advice in this comment, so I'm leaving that at the top. The rest of the comment provides context on why you don't have a lot of options.

So, what can you realistically do?

1. Ask if there's an external leadership hire identified for the engineering team. If they have no one coming to lead, and eliminate this culture, you're going to be stuck dealing with it, until they change their minds, for better or for worse.
2. Start looking. Good chance you've ignored or glazed over a lot of the warning flags in your company. That is not entirely your fault, but you need to be aware of what to look for.

That's it. Just a couple of things, because other aspects complicate whether you can manage upwards and resolve the situation before it gets worse.

C-suite and non-technical folks running AI tools and providing instructions based on feedback from said tools is one aspect of the arrogance in your company. That's cosplaying as technical leadership. It does nothing to unblock front-line teams, and as you point out, it just wastes time. That's not unblocking people. So leadership has not only failed, but is also not aware of its failure.

There is a C-suite failure here because your company board has not figured out how the C-suite is going to be held accountable. That's why your C-suite is comfortable cosplaying. A well-constituted board would have instructed the CEO to identify essential leadership roles and downsize the leadership team. A good board wouldn't be impressed by C-suite debugging technical issues or running AI tools. There is nothing you can do to fix issues at the board and C-suite level unless you are in a role empowered to do so. Managing upwards isn't an option when the board has failed to manage down. I am just letting you know where the failure is and why your options are limited/non-existent.

Ignoring the required org and team structure is the other aspect of arrogance. You haven't mentioned anything about the leadership structure at your company. I suspect you lack a CTO and/or a VP of engineering. This is not a salvageable situation in the absence of either of these roles. And you can't just fill these roles with random nobodies. Their job is to protect the engineering team from being judged by a bunch of non-technical folks.

I see you mention leaving is an option, but opting to discuss different options instead. Ignoring all of these problems that are owned by other people in your company is, unfortunately, overconfidence or arrogance. I suspect this comes from wanting to save the ship, or being seen as doing one, but that's hero complex. You can save the ship if you know the business model of the company, how to frame its strategy across multiple org roles, and then execute said strategy. That's a role of different people and roles, in reality. The people who could have done that have most likely left. The people who recognize the need for the first group of people may have also left. Anyone good, the company is pursuing to fill the gaps in roles, will also notice this. There's a fat chance good leaders will bail, which is why it's important to know if anyone is coming in.",Forces and Consequences,mandated-ai-adoption,producer-comprehension-gap|structural-drivers|mandated-ai-adoption
ap_173,Msft doesn't care about their employees and wants unlimited work in short timeframes.,Forces and Consequences,mandated-ai-adoption,structural-drivers|mandated-ai-adoption
ap_174,"I think one issue is the c-suite trying to find solutions in their tickets. This never goes well... getting them to state the problem clearly is hard enough... then let the normal issue resolving solution come into play.

Once people start 'solutionising' in the tickets then people get railroaded down blind alleys rather than understanding the actual problem.",Forces and Consequences,mandated-ai-adoption,ai-limitations|producer-comprehension-gap|mandated-ai-adoption
ap_175,"Feels intentional. If a mandate form management was ""now you have to use AI on 20% of PRs"" I can see how people would just do as ordered to prove a point (I know I would).",Forces and Consequences,mandated-ai-adoption,mandated-ai-adoption
ap_176,"Deal with AI slop at C level execs

I've been working at my company for more than 4 years now. It's a very specific business and the code is complicated and pretty optimized bc it's an industry requirement.

The company has not been doing great lately and they started with the common cost cutting path: hiring in India, layoffs, pushing AI.

In particular I work really close with product and some C level execs that know the business pretty well. The issue is that they've been running parts of our codebase through AI tools and literally copy pasting the response as an answer to every technical problem our team encounters. The answers are clearly wrong and makes our team waste time. The question is: how do we deal with it? Do we take the time to answer why it's wrong each time? Do we just ignore it?

I don't want to go against the path the company is taking as an anti AI person. I use these tools to very specific tasks like Unit testing and other similar things that can be automated, but when it's code that requires business context, it fails miserably.

Edit: I know leaving is always an option, but I'd rather not and that's why I'm opening this thread for discussing different options.",Forces and Consequences,mandated-ai-adoption,ai-limitations|producer-comprehension-gap|mandated-ai-adoption|structural-drivers|workforce-disruption
ap_177,"AI does feel like it sucks the joy out of any human creative endavour by replacing it with effortless, good enough slop.

Why try to engage in the arts when you won't be able to make a living as illustrator or musician because AI slop is good enough to feed the capital machine?

Why try to engage in engineering quality software when the power structure has decided that you better be using AI for it?

Why do anything that makes us think or exhibit any human qualities when it's not the most cost effective way in our lovely capitalist AI dystopia?

All that's going to be left for humans is going to be shitty manual labor that nobody wants to do - sweatshops coming back to the US again soon thanks to the Trump tarrifs! All the intellectually or creatively stimulating work is going away, sacrificed to the machine at the altar of mammon.",Forces and Consequences,mandated-ai-adoption,craft-erosion|mandated-ai-adoption
ap_178,"I feel we are heading to ""There's only two creatures in this office - a human, and a dog - and the dogs' job is to make sure the human keeps replying to CoPilot""",Forces and Consequences,mandated-ai-adoption,mandated-ai-adoption
ap_179,"Last week my team got a proposed project stating «reinventing our app using AI». My team consists of only developers, but this will consist of everything, as if AI can just make stuff up that is good concerning UI and UX.

The whole project is misguided because 99% of our issues come from how everything is managed, time wasted, and compartmentalized. It's the organizational structure itself that is wasteful, unclear, and misdirected.

My immediate managers are talking how we should accept this because we risk looking bad to another team. We don't even have time for this because we have sufficient backlog and cases for a long time. I hate this AI timeline so much.",Forces and Consequences,mandated-ai-adoption,reviewer-burden|mandated-ai-adoption|structural-drivers
ap_180,I'm sure there're smaller companies having the same mandate or management just assuming devs should be 100x better with AI. Considering the compensation Microsoft employees are getting vs smaller companies it doesn't seem so bad.,Forces and Consequences,mandated-ai-adoption,mandated-ai-adoption|structural-drivers
ap_181,"I agree, but management is drunk on their own Kool-Aid, and they're the ones making the decisions to lay people off.",Forces and Consequences,mandated-ai-adoption,structural-drivers|mandated-ai-adoption
ap_182,"My company (huge one, lots of departments, products, processes) had for a few years a ""fast code solutions"" team to quickly automate all kinds of processes in easy to use application and do it as fast as possible. These apps get churned out SO quickly by a combination of low code engineers, off shore engineers and AI. Then it gets handed over to the functional service management team who when they have to manage it find out its not performing and when they do their quality control audit find the code is often horrendous. They have a few senior developers on hand to clean up all this slob of code before they want to take over the functional management of these applications.",Forces and Consequences,mandated-ai-adoption,codebase-degradation|mandated-ai-adoption|structural-drivers
ap_183,"So… this is human devs training their (supposed) replacement(s), right? At least that's what the execs are planning, aren't they?",Forces and Consequences,mandated-ai-adoption,workforce-disruption|mandated-ai-adoption
ap_184,"My company decided to run AI to train a Chatbot and automate the ordering process through it. It was such a complete disaster. The orders in out ERP were all manually created. 80-85% were fine. The rest was a mess with no clear structure. This was my main concern, that I voiced - our data was simply not good enough to train AI. No one was willing to clean up and improve the structure of the existing data.

Shit In Shit Out!",Forces and Consequences,mandated-ai-adoption,ai-limitations|codebase-degradation|mandated-ai-adoption
ap_185,"This about sums up my experience with AI, it requires far more time trying to get an LLM to do anything useful compared to just doing it yourself. There's also the added enormous downside in that you haven't built a good solid structural understanding of what's going on when you use an AI to do something, so you have no real clue if what's happening is actually correct - or if you've missed some subtle details. This leads to the quality of the code degrading in the long term, because nobody has any clue what's going on

AI being used like this is a fad, because corporate managers are desperate to:

1. Try and justify the enormous expenditure on AI
2. Replace most/all their programmers with AI

Neither of these are going to pan out especially well. AI currently is best used as more advanced autocomplete, which isn't the answer management wants

Its also clear that the push internally in microsoft for AI is absolutely not coming from developers and its being foisted on them, which is never a good sign for a company's long term prospects",Forces and Consequences,mandated-ai-adoption,reviewer-burden|ai-limitations|skill-atrophy|producer-comprehension-gap|codebase-degradation|structural-drivers|mandated-ai-adoption
ap_186,"For consumer pproducts, sure, don't buy them. For people in office based careers, they may not get a choice when their company rolls out copilot, or management decide to buy an ai helpdesk agent, or a vendor pushes ai slop into the next enterprise software version.",Forces and Consequences,mandated-ai-adoption,mandated-ai-adoption
ap_187,"Yup definitely, I see this as being tracked and maybe tied to performance. The problem is they don't care about your point, they've planned ages ago and aren't going to change as that would reflect poorly on them.",Forces and Consequences,mandated-ai-adoption,mandated-ai-adoption|structural-drivers
ap_188,GitHub wants to spam open source projects with AI slop,Forces and Consequences,mandated-ai-adoption,structural-drivers|mandated-ai-adoption
ap_189,"I got rejected from a role at the final round after the panel asked me my thoughts on AI. I simply told them that it's a solid tool to assist development, but ""vibe coding"" has many issues in my book. I received high marks on my architecture and live code rounds.

Within an hour of the interview ending: ""we regret to inform you we have chosen to proceed with another candidate whose skills more closely align to the role""",Forces and Consequences,mandated-ai-adoption,mandated-ai-adoption|workforce-disruption
ap_190,"Also the idea of the post is to get answers on how people deal with it, regardless of the company context.

By finding a new company.

There's no way this will be changed unless you are at the C-level yourself.",Forces and Consequences,mandated-ai-adoption,mandated-ai-adoption|workforce-disruption
ap_191,"At this point in time it feels to me as if 80% of AI use is about spam. I've noticed this a few days ago when Google placed ""AI summaries"" on top of google search results. Thankfully an extension removed this anti-feature, but I am increasingly annoyed at AI being used to abuse real people. The frequency of abuse really increased recently; Google is evidently not the only one on the hype-to-annoy train; now Microsoft (Github) joined the club. More to come I guess...",Forces and Consequences,mandated-ai-adoption,mandated-ai-adoption|structural-drivers
ap_192,Delightful read. Going to suggest turning this on at work the next time my director tries to gently nudge us to use this.,Forces and Consequences,mandated-ai-adoption,slop-mitigations|mandated-ai-adoption
ap_193,"The problem right now is that it's great at sketching things out, it's super useful for repetitive editing tasks that are tricky to do with regex or multi-line editing, and it can sometimes be amazing at correctly analyzing spaghetti code and explaining it in English, but if you don't know what you're doing already you can't spot the things it's getting wrong. And if your only debugging tool is to tell the AI ""it still doesn't work"" then you're just praying to a machine god rather than doing any kind of actual engineering.

Remember, kids: think for yourself, question authority.",Quality Degradation,producer-comprehension-gap,ai-limitations|producer-comprehension-gap
ap_194,"They won't. Anyone who understands the technology knows this.

It's expecting a fish to survive on Venus if you give it enough time.",Quality Degradation,producer-comprehension-gap,ai-limitations|producer-comprehension-gap
ap_195,Oh yes 100% my company just did this. Some designer who knows CSS but not much more created a full on React app. The code was a mess so they hired a freelancer React guy to fix it up and he just removed 90+ files out of 100,Quality Degradation,producer-comprehension-gap,producer-comprehension-gap|codebase-degradation
ap_196,"This is rough. The exec's don't understand that AI without business context is basically useless for your specific domain.

I'd suggest documenting the time waste - track how many hours your team spends on these AI suggestions vs actual solutions. Present it as a productivity issue, not an anti-AI stance.

Maybe propose a middle ground where AI gets used for the stuff that actually works (like your unit testing example) but business-critical code decisions stay with people who understand the domain.

The key is framing it around results and efficiency rather than being against the technology itself.",Quality Degradation,producer-comprehension-gap,slop-mitigations|producer-comprehension-gap|ai-limitations|structural-drivers
ap_197,"Yes, that seems right . From my experience there are many non technical people in companies “vibing prototypes” , then they bring in a dev to build it",Quality Degradation,producer-comprehension-gap,producer-comprehension-gap
ap_198,"The silly thing is if they reduced the slop it would literally not break 500ish lines

We're talking:

• copy paste logic even within a single file
• repetitive logic across multiple files that could be abstracted
• catching exceptions just to re-raise them with some extra text added to it
• and so on

Nothing is more annoying than looking at a PR and thinking to myself “I’m the first human being to ever lay eyes on this code.”",Quality Degradation,producer-comprehension-gap,reviewer-burden|codebase-degradation|producer-comprehension-gap
ap_199,"What really gets me about these slop slingers is that they cannot rub two brain cells together. Otherwise they would know that even on the off-chance that one of their guesses is correct they still won't get paid.

The maintainer already know about all these automated tools, so even if an automated tool happens to find a real vulnerability, the maintainers will already be aware of it. So there will be no payout. Either way, the slop slingers will never get paid. The only way to get paid is to find a vulnerability which has slipped past all automated checks.",Quality Degradation,producer-comprehension-gap,producer-comprehension-gap|structural-drivers
ap_200,"This is spot on and honestly something we're seeing more and more at Twine too. Companies are coming to us now specifically asking for developers who can clean up AI-generated messes.

What's interesting is that it's not just the obvious stuff like weird comments or inefficient algorithms. It's the deeper architectural decisions that make no sense when you actually understand the business requirements. AI can write code that compiles and even passes basic tests, but it has zero understanding of scalability, maintainability, or real-world edge cases.

The security issues you mentioned are particularly scary. I've seen codebases where AI just copied patterns from somewhere without understanding the security implications. SQL injection vulnerabilities, hardcoded secrets, you name it.

The ironic part is that fixing AI slop often takes longer than just writing it properly from scratch would have taken in the first place. But non-technical founders don't realize this until they're months in and burning cash on a system that barely works.

I think we're going to see a whole new category of developer emerge - the ""AI cleanup specialist."" Similar to how there used to be specialists who cleaned up offshore development disasters, except now it's AI disasters.

Your point about the bar being low for calling yourself a developer is key here. Anyone can prompt ChatGPT and get something that looks like working code. But when that code needs to handle real users, real data, and real business requirements... that's when the house of cards collapses.

Keep documenting these patterns you're seeing. There's probably a good blog post or even a business opportunity in systematically cataloging the most common AI code smells.",Quality Degradation,producer-comprehension-gap,codebase-degradation|producer-comprehension-gap|workforce-disruption
ap_201,"I'm starting to think AI really shouldn't be used by junior engineers. I've had several instances lately that were very concerning to me. Nothing as bad as what you're mentioning, but things are getting very bumpy right now with AI tools, especially because many leadership teams are forcing AI into workflows.",Quality Degradation,producer-comprehension-gap,producer-comprehension-gap|mandated-ai-adoption
ap_202,"Good god this is depressing to see.

A good developer will not just solve the problem. They will look deeper than this, and try to understand why the problem exists, always looking further up the chain, right to the business logic and overall architectural goals of the team.

Unfortunately, many CEOs, CFOs and product teams have no understanding of how coding works. It's a cost base which they believe can be replaced through the use of AI.

I am sure the day will come where AI is on par if not better than your average developer, but we are nowhere near it right now. We are in a weird middle ground. I'd hate to be a CTO right now.",Quality Degradation,producer-comprehension-gap,ai-limitations|producer-comprehension-gap|structural-drivers
ap_203,"sounds like people are just blindly accepting code changes w/o .... well, no, blindly accepting code suggestions. That's not good. We were just looking at our metrics. We have a roughly 12k loc suggestion, but only a 2k loc acceptance... which feels about right... hopefully those lines will get closer as time goes on, but yeah... the rejection rate is pretty high at the moment.",Quality Degradation,producer-comprehension-gap,ai-limitations|producer-comprehension-gap
ap_204,"This.

Junior engineers using AI is essentially the same phenomenon as junior engineers using stackoverflow. There is no substitute for experience. Senior engineers can use both productively because they have a general idea of what is correct and incorrect, and automatically sift out lots of bogus answers. Junior engineers lack that experience and tend to put in lots of junk code that they don't actually understand.

I gave a presentation on this topic a few months ago, and this was one of the questions I answered, namely, ""How do we handle AI hallucinations?""

My answer was, ""Experience.""

""But what policies/processes would help?""

""There is no algorithm for experience. The closest thing to that is AI, and it still hallucinates. AI in the hands of experienced SWEs will increase overall productivity. AI in the hands of novices will have the opposite effect, by increase others' workloads.""",Quality Degradation,producer-comprehension-gap,reviewer-burden|producer-comprehension-gap|ai-limitations
ap_205,"I would do a in depth review of their merge, calling out all the areas. Then depending on their level, tell their manager they are producing junior level code. Add a note for their coaching file, bring it up with them and say if they do slop again it's not gonna be good.",Quality Degradation,producer-comprehension-gap,slop-mitigations|producer-comprehension-gap
ap_206,Maybe in a roundabout way. Whoever is creating these PR's is the problem. They're just using AI to do much more of a bad thing.,Quality Degradation,producer-comprehension-gap,producer-comprehension-gap
ap_207,"Good advice in these comments.

Another approach could be to require in-person code reviews for anything over X lines. Having a junior explain to you, line-by-line, what each line of his 10k stinker does should get the point across. Invite management to watch if they're pressuring you to accept the PR.

Hopefully you'd only need to do that once.",Quality Degradation,producer-comprehension-gap,slop-mitigations|producer-comprehension-gap
ap_208,"The law has yet to catch up to the idea of vibe coded software. I see significant problems.

Example: the other day someone was promoting their saas. They proudly advertised that they knew nothing about technology, and that AI created everything.

Yet their saas had a detailed privacy policy describing how your data was used. Of course the problem is, they have no way of knowing that their privacy policy is at all accurate. After all they don't even know how to read their product's code.

This undoubtedly exposes them to legal issues. I can imagine software being more tightly regulated as this spirals out of control.

We'll hit a point soon where there's so much dangerous and untrustworthy AI slop software on the market, that people will actively seek out and pay a premium for software created by professionals at reputable companies.",Quality Degradation,producer-comprehension-gap,producer-comprehension-gap|codebase-degradation
ap_209,It's not AI's fault. Your team sucks. Competent engineers can use AI coding tools without these issues.,Quality Degradation,producer-comprehension-gap,producer-comprehension-gap
ap_210,"This has been my issue for a while. We are working on a large project and management decided to enlist a contractor team to assist.

I have been the technical gate for all their work, reviewing all their MRs, many of which are clearly heavily AI generated with little review by them before hand. I have received now several large ones (2K+ lines, with one this week approaching 3.5K). It's been tough to review them giving how much feedback I often need to provide and multiple rounds of review before it's anywhere near acceptable. I have repeatedly asked for smaller MRs, but to dear ears",Quality Degradation,producer-comprehension-gap,reviewer-burden|trust-erosion-in-collaboration|producer-comprehension-gap
ap_211,"This is wild, I use cursor at work and my PRs quality and length has not changed. Are these devs just accepting whatever the AI gives, not reading the code and making a PR. You need to raise a massive stink immediately before it becomes the norm. Unless they're extremely inexperienced they should be able to use the AI to make some slop and clean it up before submitting it.",Quality Degradation,producer-comprehension-gap,developer-accountability|producer-comprehension-gap
ap_212,My company is working with contractors who are using AI IDE's and it's wild watching their brains rot in real time. I asked one of them a question (because they're supposedly more experienced in JS than I am) and all he did was ask his AI and it spit out the wrong answer.,Quality Degradation,producer-comprehension-gap,skill-atrophy|producer-comprehension-gap|ai-limitations
ap_213,"I've noticed a huge uptick in this brand of ""entrepreneur"". I think everyone who was inspired by devs like LevelsIO, limped their way through some code academy tutorials and was discouraged that you actually needed to have _some_ technical skills back in the mid 2010s is now encouraged to try again with vibe coding. It's always a combo of vibe coding + automation tools like n8n/zapier that does some simple data plumbing or just calls an API.

Just like you said, they all claim to make $xk per month and have a course to sign up for. I really hate this as places like product hunt are just gummed up now with Slapps (AI slop apps). The courses they sell seem to be how to quickly make Slapps, get people's email addresses and then use the authors email list management software (for a monthly fee) to endlessly send spam.",Quality Degradation,producer-comprehension-gap,producer-comprehension-gap|structural-drivers
ap_214,"In my org we have a requirement that the PR each must have human-readable summaries of what was the user-visible problem, what was the root cause, and what were the code changes to fix it.

You can use that as a proxy -- if it's missing, send the PR back. If it doesn't make sense (AI slop) or doesn't explain why this change needed to touch 73 files, send the PR back.

Basically that serves as a quick filter for ""does the developer actually understand the content of this change they submitted""

I have to confess, my org does not allow Copilot etc. because we don't want to share our precious private source with Microsoft, so I can only speak theoretically here that it seems like this should help your problem -- no promises.",Quality Degradation,producer-comprehension-gap,slop-mitigations|producer-comprehension-gap
ap_215,"I am also going through this. I just stopped reviewing a rather large PR, because it's full of little inaccuracies or things that are not needed, which increases my cognitive load by a lot.

Two things can improve the situation I think. First, add a hard requirement for devs to do an additional pass on their PRs before marking them as ready for review. The goal in this pass would be to figure out if the change is really needed or they missed it during AI coding iterations.

The second thing is to estimate more times for code reviews, probably double that of non-AI code. With AI tools we are trading speed for understanding, which doesn't come for free, if we want to maintain quality.",Quality Degradation,producer-comprehension-gap,reviewer-burden|slop-mitigations|producer-comprehension-gap
ap_216,"Sometimes it's wrong, but its convinced me its right,

And this is why, as u/jonmitz said, juniors should not be allowed to use AI to write code.

and I did not have the patience or frame of mind to completely vet the output. That's been my pain point.

It's a along the same lines as what Kernighan said 40+ years ago:

Debugging code is twice as hard as writing the code in the first place. Therefore, if you write code as cleverly as possible, you are, by definition not smart enough to debug it.",Quality Degradation,producer-comprehension-gap,ai-limitations|producer-comprehension-gap
ap_217,"Thousands of lines of code? Even without the “AI” part… isn’t that a no-go?

I’d get on a pairing session with them — have them delete that branch - and sit there with me and re plan it out and write it over again. Then we'd all know what happened .. and how it's going to affect the team, me, them, and their job going forward.",Quality Degradation,producer-comprehension-gap,slop-mitigations|producer-comprehension-gap
ap_218,"Ive seen some people at a small startup I worked at that I could tell were vibe engineers.

When you hopped in to call with them to consult about a problem, or to do some pair programming, you could see that they didn't understand the code they've been working on for years.. You'd see flows that really didn't make sense at all, comments explaining very simple code, etc..

Folks, don't skip out in the fundamentals and if you don't have a CS degree, please please at least take a community college course or something to learn the basics.",Quality Degradation,producer-comprehension-gap,ai-content-detection|producer-comprehension-gap
ap_219,I've gone back and forth with a contractor 6 times after being given broken code before giving up and just doing it.,Review Friction,reviewer-burden,reviewer-burden
ap_220,"I like where it says ""I fixed it,"" the human says ""no, it's still broken,"" copilot makes a change and says ""no problem, fixed it,"" and they go around a couple more times.",Review Friction,reviewer-burden,reviewer-burden|ai-limitations
ap_221,He has to publicly argue with an LLM that keeps ruining the code and making nonsensical justifications for it?,Review Friction,reviewer-burden,reviewer-burden|ai-limitations
ap_222,"Same for us. This would immediately get you a ""please split into reviewable chunks of logic"".

If it happens again, this goes to management to explain that I'm not dropping my team's velocity to enable another team's velocity to go higher while their devs don't learn anything about the product.",Review Friction,reviewer-burden,slop-mitigations|reviewer-burden
ap_223,"That's kind of how I've been handling it currently

• reviewed the first revision entirely, pointing out lots of things for improvement
• they make changes that kind of do what I asked
• review it again and see that although they definitely addressed some stuff, their new generated code still had lots of very similar issues

I was hoping me saying ""let's abstract duplicate code"" would mean they'd be wary of that in the future but I think I'm just seeing whatever the AI spits out with no real human in the loop.

My guess is they're feeding my PR comments to the LLM and committing whatever changes it makes as a result.",Review Friction,reviewer-burden,reviewer-burden|trust-erosion-in-collaboration|producer-comprehension-gap
ap_224,"""It writes 30% of the code produced here at MS, 60% of our engineers then work industriously to justify throwing it away because it's bad, while the remaining 40% attend a compulsory 'learning opportunity' about how great AI is.""",Review Friction,reviewer-burden,reviewer-burden
ap_225,"This is an AI amplified but not a new issue, in general, with reviews. Also a problem if you review someone's text writing. Do they get to serve you slop and you have to spend more time fixing than they did to make it? No, it's not reasonable.

My best solution is to allow only for 2-3 critical mistakes. When I have found them, I'm not required to find anything more. They have to go back and completely redraft the thing in question. If they serve slop, they will have to go through many review rounds to fix all the different issues.",Review Friction,reviewer-burden,reviewer-burden|slop-mitigations
ap_226,"I'm an AI critic, but I use AI every day. In fact, I am an AI researcher and work on making models more capable and powerful (probably where a lot of my criticism stems from).

My main problem with AI usage is that people use it and turn their brains off. This isn't a new problem, but it is a new scale. People mindlessly punch numbers into a formula, run software they don't understand, or read a summary of a complex topics declaring mastery. The problem is sloppiness and our human tendencies to be lazy. Lazy by focusing on the least amount of energy at the moment, not the least amount of energy through time. That's the critical distinction. Slop is momentary laziness while thoughtfulness is amortized laziness.

The problem is in a way not the AI but us and the cultures we have created. At the end of the day no one cares if you wrote AI code (or docs or whatever), they care about how well it was done. You want to do things fast, but speed is nothing if the quality suffers.

I really like how Mitchell put it in this Ghostty PR[0,1]. The disclosure is to help people know what to pay more attention to. It is a declaration of where you were lazy or didn't have expertise or took some shortcut. It tells us what the actually problem is: slop isn't always obvious.

A little slop generally doesn't do too much harm (unless it grows and compounds), but a lot of slop does. If you are concerned about slop and the rate of slop is increasing then it means you must treat everything as potential slop. Because slop isn't easily recognized, it makes effort increase, exponentially. So by producing AI slop (or any kind of slop) you aren't decreasing the workload, you're outsourcing it to someone else. Often, that outsourcing produces additional costs. It only creates the illusion of productivity.

It's not about the AI, it is about shoving your work onto others. Doesn't matter if you use a shovel or bulldozer. But people are sure going to be louder (or cross that threshold where they'll actually speak up) if you start using a bulldozer to offload your work to others. The problem is it makes others have to constantly be in System 2 thinking all the time. It is absolutely exhausting.

[0] https://github.com/ghostty-org/ghostty/pull/8289

[1] https://news.ycombinator.com/item?id=44976568",Review Friction,reviewer-burden,reviewer-burden|developer-accountability|slop-mitigations
ap_227,That's what I hate about this AI shit. The development time has been shortened but the team now needs to spend more time to review. Doesn't look like any benefit.,Review Friction,reviewer-burden,reviewer-burden
ap_228,Ah but then OP and team would get the blame for approving that which they knew to be bad.,Review Friction,reviewer-burden,reviewer-burden
ap_229,"Can you point to any significant open source software that has any kind of significant AI contributions?

As an actual open source developer I'm not seeing anything. I am getting bogus pull requests full of AI slop that are causing problems though.",Review Friction,reviewer-burden,reviewer-burden
ap_230,"I had a claude do a complete and utter meltdown during some of my experiences. I've been calling the problem of AI Assistants being easier but not faster the ""babysitter problem."" I wrote about it here: https://chrisbeckman.dev/posts/the-babysitter-problem",Review Friction,reviewer-burden,reviewer-burden|ai-limitations
ap_231,It is getting bad as a production engineer that supports this slop. The number of incidents has gone thru the roof with ai. I would say a 10x impact on production issues.,Review Friction,reviewer-burden,reviewer-burden|codebase-degradation
ap_232,"Why I'm declining your AI generated MR

Hey folks. I'm a team lead that's starting to get a lot of AI generated code of varying quality from juniors. It needs code review... or does it? I wrote a blog post I'm thinking of sharing with them sometimes in the most extreme ""bad use of AI"" cases.

https://blog.stuartspence.ca/2025-08-declining-ai-slop-mr.html

Let me know what you think!",Review Friction,reviewer-burden,reviewer-burden|slop-mitigations
ap_233,"Cory* Doctorow uses the term ""reverse centaurs"" and I love it. We aren't humans being assisted by machines but instead now humans being forced to assist the machine. It's dehumanizing, demoralizing, and execs can't get enough.",Review Friction,reviewer-burden,reviewer-burden|mandated-ai-adoption|structural-drivers
ap_234,The problem is that this approach still puts asymmetric workload on the reviewer.,Review Friction,reviewer-burden,reviewer-burden
ap_235,"I mean, you could talk to their manager after the trend continues regarding quality and how much time it's taking you to review code that AI generated.",Review Friction,reviewer-burden,slop-mitigations|reviewer-burden
ap_236,"Answer to each post that the answer is not workable this way and is missing X.

Posit two actions:

1. We take the AI slop answer and make it workable, at the cost of X and with the benefit of Y and downside of Z.
2. We solve the problem in a classical way, at the cost of X with the benefit of Y and the downside of Z.

Or:

""Thanks for your suggestion. Please be aware that reviewing these is quite time-intensive and takes time away from coding the actual solution, while at the same time, the AI-generated code has not yet been correct or solved a problem. I suggest to relegate AI tools to places where they can actually help, like in our coding environment where we actually use it and wait for the tools to reach maturity so that their solutions are actually correct and usable.""",Review Friction,reviewer-burden,slop-mitigations|reviewer-burden
